T=0	200	0	0	0	0
T=1	199	1	0	0	0
T=2	198	2	0	0	0
T=3	197	3	0	0	0
T=4	196	4	0	0	0
T=5	195	5	0	0	0
T=6	194	6	0	0	0
T=7	193	7	0	0	0
T=8	192	8	0	0	0
T=9	191	9	0	0	0
T=10	190	10	0	0	0
T=11	189	11	0	0	0
T=12	189	10	1	0	0
T=13	188	10	1	1	0
T=14	188	9	1	2	0
T=15	187	10	0	3	0
T=16	186	11	0	3	0
T=17	185	12	0	3	0
T=18	184	13	0	3	0
T=19	183	14	0	3	0
T=20	182	15	0	3	0
T=21	182	15	0	3	0
T=22	182	15	0	3	0
T=23	182	14	1	3	0
T=24	181	14	1	4	0
T=25	180	14	2	4	0
T=26	179	15	2	4	0
T=27	179	15	2	4	0
T=28	179	15	2	4	0
T=29	179	15	2	4	0
T=30	179	15	2	4	0
T=31	179	15	2	4	0
T=32	179	15	2	4	0
T=33	179	15	2	4	0
T=34	179	14	3	4	0
T=35	178	14	4	4	0
T=36	177	14	5	4	0
T=37	176	15	5	4	0
T=38	176	15	5	4	0
T=39	176	15	5	4	0
T=40	176	15	5	4	0
T=41	176	15	5	4	0
T=42	176	15	4	4	1
T=43	176	15	3	4	2
T=44	176	15	2	4	3
T=45	176	14	3	4	3
T=46	175	14	4	4	3
T=47	174	14	5	4	3
T=48	173	15	5	4	3
T=49	173	15	5	4	3
T=50	173	15	5	4	3
T=51	173	15	5	4	3
T=52	173	15	5	4	3
T=53	173	15	4	4	4
T=54	173	15	4	4	4
T=55	173	15	4	4	4
T=56	173	14	5	4	4
T=57	172	14	6	4	4
T=58	171	14	7	4	4
T=59	170	15	7	4	4
T=60	170	15	7	4	4
T=61	170	15	7	4	4
T=62	170	15	7	4	4
T=63	170	15	7	4	4
T=64	170	15	7	4	4
T=65	170	15	7	4	4
T=66	170	15	7	4	4
T=67	170	14	8	4	4
T=68	169	14	9	4	4
T=69	168	14	10	4	4
T=70	167	15	10	4	4
T=71	167	15	9	4	5
T=72	167	15	8	4	6
T=73	167	15	7	4	7
T=74	167	15	7	4	7
T=75	167	15	7	4	7
T=76	167	15	7	4	7
T=77	167	15	7	4	7
T=78	167	14	8	4	7
T=79	166	14	9	4	7
T=80	165	14	10	4	7
T=81	164	15	10	4	7
T=82	164	15	9	4	8
T=83	164	15	9	4	8
T=84	164	15	9	4	8
T=85	164	15	9	4	8
T=86	164	15	9	4	8
T=87	164	15	9	4	8
T=88	164	15	9	4	8
T=89	164	14	10	4	8
T=90	163	14	11	4	8
T=91	162	14	12	4	8
T=92	161	15	12	4	8
T=93	161	15	12	4	8
T=94	161	15	12	4	8
T=95	161	15	12	4	8
T=96	161	15	12	4	8
T=97	161	15	12	4	8
T=98	161	15	12	4	8
T=99	161	15	12	4	8
T=100	161	14	12	4	9
T=101	160	14	12	4	10
T=102	159	14	12	4	11
T=103	158	15	12	4	11
T=104	158	15	12	4	11
T=105	158	15	12	4	11
T=106	158	15	12	4	11
T=107	158	15	12	4	11
T=108	158	15	12	4	11
T=109	158	15	12	4	11
T=110	158	15	12	4	11
T=111	158	14	12	4	12
T=112	157	14	13	4	12
T=113	156	14	14	4	12
T=114	155	15	14	4	12
T=115	155	15	14	4	12
T=116	155	15	14	4	12
T=117	155	15	14	4	12
T=118	155	15	14	4	12
T=119	155	15	14	4	12
T=120	155	15	14	4	12
T=121	155	15	14	4	12
T=122	155	14	15	4	12
T=123	154	14	16	4	12
T=124	153	14	17	4	12
T=125	152	15	17	4	12
